,Unnamed: 0,sentences,level_1,review,class,word_count
1552,1552,1261,1,Very annoying and no response from the restaurant,others,8
1553,1553,1262,0,I picked at least 8 restaurants and finally failed with error.,bug reports,11
1554,1554,1262,1,Disappointing...,others,1
1555,1555,1263,0,Very disappointed for not getting any discounts for ordering so many times.,market,12
1556,1556,1264,0,Don’t bother contacting their support it is terrible.,human,8
1557,1557,1264,1,Only get canned responses.,others,4
1558,1558,1265,0,The promo code that I’ve only just received didn’t work!!!,bug reports,10
1559,1559,1265,1,!Not good enough!!,others,3
1560,1560,1265,2,!,others,1
1561,1561,1266,0,Ordered an extra portion of chips which haven’t turned up not good,others,12
1562,1562,1267,0,The app have problem accepton every kind of payment apart apple pay,bug reports,12
1563,1563,1268,0,always forget part of my order.,human,6
1564,1564,1268,1,i never receive my full order,human,6
1565,1565,1269,0,Late late late !!!,others,4
1566,1566,1269,1,And nowhere to complain or rectify.,others,6
1567,1567,1269,2,Useless service.,human,2
1568,1568,1270,0,"my order didn't arrive at my address, only Uber had a problem",human,12
1569,1569,1271,0,Poor service food cold when arriving so waste of money.,human,10
1570,1570,1271,1,Absolute crap.,others,2
1571,1571,1272,0,Got rid of this crap when they started contributing to the coercion,others,12
1572,1572,1273,0,"Great food selection, when something goes wrong, awful and careless customer service.",human,12
1573,1573,1274,0,"no issues with 1st order, using it for the 2nd time now.",others,12
1574,1574,1275,0,Batter was weak on the cod Battered sausage was stale and hard,others,12
1575,1575,1276,0,incredibly annoying that JustEat doesn't tell you which establishments aren't accepting cash!,bug reports,12
1576,1576,1277,0,missing thing for order and couldn't get through to anyone for toffee,human,12
1577,1577,1278,0,Ordered on Friday Chinese was dreadful both poorly next day never again.,others,12
1578,1578,1279,0,Lowest delivery fees vs. wider choice than others.,others,8
1579,1579,1279,1,Simply look no further,others,4
1580,1580,1280,0,Very inconsistent in service due to employing very poor work ethic drivers.,human,12
1581,1581,1281,0,Would not use again even if they pay me to!,others,10
1582,1582,1281,1,Horrible service,human,2
1583,1583,1282,0,It's always there filling the sad food hole when I need it,others,12
1584,1584,1283,0,Tired of paying an extra 50p on orders.,market,8
1585,1585,1283,1,All adds up.,others,3
1586,1586,1283,2,Uninstalled.,others,1
1587,1587,1284,0,goes to wrong address if your not careful when placing your order,human,12
1588,1588,1285,0,last time my order is missing but they told that they order,human,12
1589,1589,1286,0,Could give you more options to leave a message to the restaurant,feature request,12
1590,1590,1287,0,too many mistakes on orders and no guaranteed refunds on missed items,human,12
1591,1591,1288,0,"Told free delivery, no charge 
Comes to pay charges placed on bill!!!",market,12
1592,1592,1288,1,!,others,1
1593,1593,1289,0,App just errors and doesn’t load any food places - deleted app,bug reports,12
1594,1594,1290,0,Really easy to use the site I usually hate doing the ordering,others,12
1595,1595,1291,0,"It’s ruined so many of my orders, triple check before you pay!!!!",others,12
1596,1596,1291,1,!,others,1
1597,1597,1292,0,I had a voucher for £10 off but was charged the full price,market,13
1598,1598,1293,0,I get raw chicken and my account gets suspended.,others,9
1599,1599,1293,1,How does that work?,others,4
1600,1600,1293,2,?,others,1
1601,1601,1294,0,some of the options are missing eg sauce salad seperate or drink selection,feature request,13
1602,1602,1295,0,not good at all they take money before the restaurant confirm the order,market,13
1603,1603,1296,0,"delivery times are not real, unable to cancel order, not actual live updates.",bug reports,13
1604,1604,1297,0,Keeps freezing on restricted items i.e alcohol at check out.,bug reports,10
1605,1605,1297,1,Stupid nuisance app!,others,3
1606,1606,1298,0,Always late and errors in pick up that I never received my order,human,13
1607,1607,1299,0,"Driver cancelled the order and took the money, and they said no compensation",human,13
1608,1608,1300,0,hi.....I lost 17£ on order newer arrive and deliveroo didn't refund me.. .nice,human,13
1609,1609,1301,0,This company becoming the poorest company in service It was.,human,10
1610,1610,1301,1,"Good ,not anymore",others,3
1611,1611,1302,0,it says £10 off on first order and theres no promo code.,market,12
1612,1612,1302,1,uninstalled.,others,1
1613,1613,1303,0,Terrible.,others,1
1614,1614,1303,1,driver rude and aggressive if I could give zero stars I would.,human,12
1615,1615,1304,0,No delivery.,others,2
1616,1616,1304,1,Restaurants have no contact with Deliveroo drivers.,human,7
1617,1617,1304,2,Won't be using again.,others,4
1618,1618,1305,0,Stuck on first page to access the location.,bug reports,8
1619,1619,1305,1,The permissions are all provided.,others,5
1620,1620,1306,0,Food is ice cold and did not taste fresh at all.,others,11
1621,1621,1306,1,Very disappointing!,others,2
1622,1622,1307,0,Very poor time keeps adjusting so pointless using this company and their app.,others,13
1623,1623,1308,0,Collaborating with UK gov to push CV19 testing and perpetuate fraudulent restrictions.,others,12
1624,1624,1308,1,#DeleteDeliveroo,others,1
1625,1625,1309,0,"Order arrived without 25% of ordered food, no apology or anything.",human,11
1626,1626,1309,1,Pathetic service.,human,2
1627,1627,1310,0,"Impossible to use the app currently, asking for location then scrolling indefinitely.",bug reports,12
1628,1628,1310,1,Awful,others,1
1629,1629,1311,0,Very bad App.,others,3
1630,1630,1311,1,👎soon I will disconnect my email and delete my user,others,10
1631,1631,1312,0,there is an app error thats not allowing me to register my card,bug reports,13
1632,1632,1313,0,"Worst at refunding money, over a week and can't get hold of anyone",market,13
1633,1633,1314,0,The app is stuck on location.,bug reports,6
1634,1634,1314,1,Can't choose location or view any restaurants.,bug reports,7
1635,1635,1315,0,had problems adding card details on mobile app had to use my pc.,bug reports,13
1636,1636,1316,0,"Won't accept my perfectly valid credit card, so entirely unable to use it...",bug reports,13
1637,1637,1317,0,So poor.,others,2
1638,1638,1317,1,"From wrong location message to rejecting verified payment details, it's useless.",bug reports,11
1639,1639,1318,0,"Can't add a note for a dish, very difficult for someone has allergy",feature request,13
1640,1640,1319,0,Can't add debit card despite all details being correct.,bug reports,9
1641,1641,1319,1,Totally broken app.,others,3
1642,1642,1319,2,Rubbish,others,1
1643,1643,1320,0,To much bad working in UAE .... and manegement is not good all,human,13
1644,1644,1321,0,Won't accept any card payment details on the app so can't order anything,bug reports,13
1645,1645,1322,0,Not good wont accept card even though scanned say i have entered incorrectly,bug reports,13
1646,1646,1323,0,Customer service over the chat is horrendous.,human,7
1647,1647,1323,1,Speaking to customer service much better,others,6
1648,1648,1324,0,I will not dl this app because the theme tune is SO ANNOYING!!,others,13
1649,1649,1324,1,!,others,1
1650,1650,1325,0,Slow and delayed delivery again with not all the o der fulfilled.,others,12
1651,1651,1325,1,Disappointing.,others,1
1652,1652,1326,0,Sadly not in my area.,others,5
1653,1653,1326,1,While other delivery sites cover this area..😔 shame,others,8
1654,1654,1327,0,Lost my 1st order discount when the restaurant did not accept my order....,human,13
1655,1655,1328,0,Tempt you with a £8 off first order then don't honor it.,others,12
1656,1656,1328,1,Uninstalled.,others,1
1657,1657,1329,0,"It's terrible, you get charged for their mistakes, please avoid at all costs.",market,13
1658,1658,1330,0,Quick and easy to set up.,others,6
1659,1659,1330,1,Low delivery charges compared to similar apps.,others,7
1660,1660,1331,0,"Don’t bother with this app, food never arrived extremely unhelpful staff no resolution.",human,13
1661,1661,1332,0,"App fails to sign in with Server Error, Uber app works just fine",bug reports,13
1662,1662,1333,0,"Worst refund policy out of all the delivery apps, wont be using again",market,13
1663,1663,1334,0,Everything time I order my fold come late and cold.,human,10
1664,1664,1334,1,Worst food delivery,others,3
1665,1665,1335,0,"Scum bag company, takes massive cut, now they hide cost under ""service fee""",market,13
1666,1666,1336,0,"Pay your driver's more, because every delivery I get it's always cold food",human,13
1667,1667,1337,0,A business that won't compensate you for their mistakes.,others,9
1668,1668,1337,1,Poorly handled customer service.,human,4
1669,1669,1338,0,"can't add payment all my3 cards invalid, my billing is correct stupid app",bug reports,13
1670,1670,1339,0,Does not declare all permissions used in violation of developer agreements with Google.,others,13
1671,1671,1340,0,No way to cancel after a mistake.,feature request,7
1672,1672,1340,1,Ridiculous.,others,1
1673,1673,1340,2,Not going to use again,others,5
1674,1674,1341,0,Uber Eats is WAYYYYYYYYYYYYYYYYYYYYYY better than that HORRIBLE service Skip The Dishes (🤢🤮🤮🤮),others,13
1675,1675,1342,0,Waited 1 and 1/2 hours and then they cancelled order for cheese sandwich,human,13
1676,1676,1343,0,Always good food and if not always makes good on fixing what's wrong,others,13
1677,1677,1344,0,They did way too much forced me to use a code never again..,others,13
1678,1678,1345,0,"Nothing works, can't complete any orders and has stolen my $50 gift card",others,13
1679,1679,1346,0,Don't use this service!,others,4
1680,1680,1346,1,"Waited 2 hours, then order was cancelled without explanation!",human,9
1681,1681,1347,0,This is the worst app ever!!,others,6
1682,1682,1347,1,Expensive and not worth money or time!!,others,7
1683,1683,1347,2,!,others,1
1684,1684,1348,0,Restaurant cancelled my order and i still charged 15£.,human,9
1685,1685,1348,1,Last time i used.,others,4
1686,1686,1349,0,"I tried to order something at 2pm, sorry everything is closed, yeah right,👎👎",others,13
1687,1687,1350,0,"Pathetic customer service, if I could rate lower I would for zero accountability...",human,13
1688,1688,1351,0,Zero customer service when things go wrong.,human,7
1689,1689,1351,1,Overpriced fees.,market,2
1690,1690,1351,2,Frustrated me tooany times.,others,4
1691,1691,1352,0,Horrible.,others,1
1692,1692,1352,1,Food often is missing or completely undelivered.,human,7
1693,1693,1352,2,Go with Deliveroo or Thuisbezorgd.,others,5
1694,1694,1353,0,"Uneatable food, soured sides, rock hard biscuits and overcooked and dried out chicken.",others,13
1695,1695,1354,0,They cancelled orders!,human,3
1696,1696,1354,1,"I can not trust in their service, it is garbage.",others,10
1697,1697,1355,0,"Can't use the app, get oops something went wrong when trying to login",bug reports,13
1698,1698,1356,0,I'm unable to use it after I signed up to deliver.,bug reports,11
1699,1699,1356,1,It's weird,others,2
1700,1700,1357,0,"Fake promotions, inflated prices and one of the worst customer service I've experienced.",market,13
1701,1701,1358,0,How do I get a refund on the pass.,market,9
1702,1702,1358,1,I don't want it.,others,4
1703,1703,1359,0,Lots of bad comments.,others,4
1704,1704,1359,1,So decided to not using the app and uninstalled.,others,9
1705,1705,1360,0,"Order was wrong, wasn't able to speak with anyone.",human,9
1706,1706,1360,1,Still waiting on response.,others,4
1707,1707,1361,0,40 minutes of delay.,others,4
1708,1708,1361,1,The food is done but there are no riders,human,9
1709,1709,1362,0,Trash company.,others,2
1710,1710,1362,1,Non existent customer service.,human,4
1711,1711,1362,2,No good companies left in the U.S.,others,7
1712,1712,1363,0,I received the wrong food sent notification but there was no follow up,others,13
1713,1713,1364,0,Bad experience Uber driver keeps on cancelling the order half way several times.,human,13
1714,1714,1365,0,I want to cancel and they make it very hard to do so!,feature request,13
1715,1715,1366,0,Delivery time from McDonald's Seafield in Edinburgh Scotland is terrible food is freezing,human,13
1716,1716,1367,0,"Deceptive, terrible customer service, never had a good experience ordering from this company.",human,13
1717,1717,1368,0,Menu is great to navigate but the Uber side is a little frustrating,others,13
1718,1718,1369,0,"This app is so difficult to use, and the extra fees are ridiculous",market,13
1719,1719,1370,0,"Always deliveries are late, wrong postcodes received, orders cancelled and terrible customer service",human,13
1720,1720,1371,0,"The worst delivery app ever, i highly recommend using their competitors apps, DELIVEROO",others,13
1721,1721,1372,0,DO NOT USE THIS APP.,others,5
1722,1722,1372,1,Dreadful service.,human,2
1723,1723,1372,2,All round it is terrible.,others,5
1724,1724,1372,3,Avoid.,others,1
1725,1725,1373,0,uber blocks people’s app for no reason and doesn’t provide any customer support,human,13
1726,1726,1374,0,My food was taken to the wrong address didn’t not have a refund,human,13
1727,1727,1375,0,Gave me a 50% off code but no eligible places to use it!,market,13
1728,1728,1376,0,order deliveries are always delayed.,human,5
1729,1729,1376,1,"horrible/non-existent interface to resolve issues
poor customer service",human,8
1730,1730,1377,0,The PayPal section is not efficient .,bug reports,7
1731,1731,1377,1,After logging on it denies payment.,bug reports,6
1732,1732,1378,0,Ordered 2 x vegan souvlakis.,others,5
1733,1733,1378,1,Received 1 x chicken souvlaki.,others,5
1734,1734,1378,2,No refund given.,market,3
1735,1735,1379,0,4x I have ordered from this place 3x my order has been cancelled,human,13
1736,1736,1380,0,I had a terrible experience with UberEATS and will not recommend their service.,human,13
1737,1737,1381,0,Customer service do not return my emails  Very disappointing,human,9
1738,1738,1382,0,You send offers then you can’t use them !,others,9
1739,1739,1382,1,Not cool at all!☹️,others,4
1740,1740,1383,0,Took me four times for my payment to go through successfully.,bug reports,11
1741,1741,1383,1,Very stressful,others,2
1742,1742,1384,0,order machines last night got the complete order wrong and it was freezing,human,13
1743,1743,1385,0,food anywhere in the country.,others,5
1744,1744,1385,1,"No need to plan, worry, or even think",others,8
1745,1745,1386,0,Rubbish service and some delivery drivers are ridiculously rude and out of order,human,13
1746,1746,1387,0,difficult to find things on the app.,others,7
1747,1747,1387,1,needs redesigning as it's very frustrating.,others,6
1748,1748,1388,0,No response from just eat regarding a wrong order.,human,9
1749,1749,1388,1,Very poor customer service.,human,4
1750,1750,1389,0,good app and when food is wrong or cold it is mostly refunded,human,13
1751,1751,1390,0,first 2 orders got cancelled wasting 2 hours of my time.,human,11
1752,1752,1390,1,horrible service,human,2
1753,1753,1391,0,Why do we have to pay service charge when paying cash on delivery??,market,13
1754,1754,1391,1,?,others,1
1755,1755,1392,0,we usually have no issues ordering but half of the menu was missing,human,13
1756,1756,1393,0,Don't install this app waste of time.,others,7
1757,1757,1393,1,Should have read the reviews first.,others,6
1758,1758,1394,0,ordered 40 mins ago and then the orders cancelled no explanation.,human,11
1759,1759,1394,1,poor 😒,others,2
1760,1760,1395,0,Can't even get an order right now a have a very unhappy child,others,13
1761,1761,1396,0,Mcdonalds continues to get orders wrong and just eat continue to not refund!,human,13
1762,1762,1397,0,Worst app ever save ya sens some money and ring shop it's self,others,13
1763,1763,1398,0,"bad/non-existent customer service experiences when food orders are incorrect, layer or never arrives.",human,13
1764,1764,1399,0,The amount of drivers that never deliver and steal the food is disgusting.,human,13
1765,1765,1400,0,Trying to find out if I can pay by card at the door,others,13
1766,1766,1401,0,Disappointed that they now charge delivery and the service fee is now 5%.,market,13
1767,1767,1402,0,no way of highlighting bad takeaways in own account so you don't forget,others,13
1768,1768,1403,0,"App works well, but impossible to contact anyone when you have a problem!!",bug reports,13
1769,1769,1403,1,!,others,1
1770,1770,1404,0,Poor customer service.,human,3
1771,1771,1404,1,Outdated map for drivers.,bug reports,4
1772,1772,1404,2,Always go to the wrong address.,bug reports,6
1773,1773,1405,0,Usually have the cheapest delivery fees and majority of time no service fee,market,13
1774,1774,1406,0,"Unhappy with their customers service,  the chat option is not very user friendly.",human,13
1775,1775,1407,0,Never experienced such joy when using an app before thank you so much,others,13
1776,1776,1408,0,Very slow service it takes almost 2hr to arrive an order not efficient,human,13
1777,1777,1409,0,Want dinner but be breakfast by the time I have registered AVOID !!!,others,13
1778,1778,1409,1,!😡😡😡,others,1
1779,1779,1410,0,"Useless customer service, they don't provide any solution.",human,8
1780,1780,1410,1,Used to be a decent app,others,6
1781,1781,1411,0,charged me 3.96 aed without asking me just for changing my card details.,market,13
1782,1782,1411,1,scam,others,1
1783,1783,1412,0,they are so obstenate when it comes to changing an order!,human,11
1784,1784,1412,1,customer service stinks!,human,3
1785,1785,1413,0,Don't get it from here I just saw the reviews and they are shocking,others,14
1786,1786,1414,0,Very bad service take too long to reach and the food was un eatable,human,14
1787,1787,1415,0,There is no option for review or complain.,feature request,8
1788,1788,1415,1,I wanted to complain but helpless,others,6
1789,1789,1416,0,Very sad the all does not allow me to pay by Google pay 😔,bug reports,14
1790,1790,1417,0,Trash.,others,1
1791,1791,1417,1,Customer service still hasn't gotten back to me after having filed a complaint.,human,13
1792,1792,1418,0,"Out of the various delivery platforms, this one has screwed me over the least.",others,14
1793,1793,1419,0,"Bad, always some staff are missing from my orders!!",human,9
1794,1794,1419,1,Happening twice with with me,others,5
1795,1795,1420,0,Very poor customer service.,human,4
1796,1796,1420,1,Deliveroo guarantees on time delivery but NEVER fulfills the same.,others,10
1797,1797,1421,0,It can sometimes lack when it comes to time and how long it takes,others,14
1798,1798,1422,0,Friendly UI but updating the arrival timings constantly to stay on time is unethical...,bug reports,14
1799,1799,1423,0,"Despite promising discount on first order,never did so.",bug reports,8
1800,1800,1423,1,Tried to contact but no response,human,6
1801,1801,1424,0,"Since last update, app is stuck at Location finding step... keeps circling around infinitely..",bug reports,14
1802,1802,1425,0,The employ lying thieves and you don't get your stuff.,human,10
1803,1803,1425,1,AVOID LIKE THE PLAGUE!,others,4
1804,1804,1425,2,!,others,1
1805,1805,1426,0,No customer service!,human,3
1806,1806,1426,1,Terrible experience with rotten food and no way to get refunds,market,11
1807,1807,1427,0,Not being able to change the email associated with my account is frankly ridiculous,bug reports,14
1808,1808,1428,0,hate the mandatory location setting.,bug reports,5
1809,1809,1428,1,wasted so much time to search and type.,others,8
1810,1810,1428,2,bad,others,1
1811,1811,1429,0,Bad customer service turns up late can't get a refund either use uber instead,human,14
1812,1812,1430,0,Location finding very bad response and taking tooo much time for open the app,bug reports,14
1813,1813,1431,0,Deliveroo charged me for deliveroo plus without my authorization.,others,9
1814,1814,1431,1,Scam app stealing from you!,others,5
1815,1815,1432,0,"Terrible delivery times, waiting over and hour for a simple order, awful customer help",human,14
1816,1816,1433,0,Actual delivery address never allowed so it's hit & miss if they find you,bug reports,14
1817,1817,1434,0,Won't except card details.,bug reports,4
1818,1818,1434,1,Keeps saying wrong card number even if you scan it.,bug reports,10
1819,1819,1435,0,"exploits workers, exploits small businesses and exploits consumers.",others,8
1820,1820,1435,1,Only party that benefits is deliveroo.,others,6
1821,1821,1436,0,Shocking app one min places are available next its not can't input card details,bug reports,14
1822,1822,1437,0,Couldn't add any credit card.,bug reports,5
1823,1823,1437,1,Kept getting error message.,bug reports,4
1824,1824,1437,2,Tried three different cards.,others,4
1825,1825,1437,3,Terrible,others,1
1826,1826,1438,0,Useless.,others,1
1827,1827,1438,1,Wont bring up the correct address.,others,6
1828,1828,1438,2,Wont allow change.,others,3
1829,1829,1438,3,Dont waste your time.,others,4
1830,1830,1439,0,This is shocking.,others,3
1831,1831,1439,1,I ordered a mushroom pizza and got a pork sausage pizza,others,11
1832,1832,1440,0,Does not allow you to put my card in to buy anything poor app,bug reports,14
1833,1833,1441,0,Will not accept card number.,bug reports,5
1834,1834,1441,1,Sounds like alot of us have the same problem.,others,9
1835,1835,1442,0,Does not accept either of my two payment cards on the android app.,bug reports,13
1836,1836,1442,1,Rubbish.,others,1
1837,1837,1443,0,"Impossible to add payment method, always says incorrect card number.",bug reports,10
1838,1838,1443,1,Paypal also fails.,bug reports,3
1839,1839,1443,2,Useless,others,1
1840,1840,1444,0,didn't accept my payment info so had to order via web on my phone.,bug reports,14
1841,1841,1445,0,why js it sayong wrong card number when i was entering the right one,bug reports,14
1842,1842,1446,0,No payment method works - always shows error even though details are correct etc.,bug reports,14
1843,1843,1447,0,The app gets stuck on the location screen.,bug reports,8
1844,1844,1447,1,Reinstalling the app does not work.,others,6
1845,1845,1448,0,App currently broken.,bug reports,3
1846,1846,1448,1,Stuck on location screen.,bug reports,4
1847,1847,1448,2,Tried clearing cache and uninstalling and reinstalling.,others,7
1848,1848,1449,0,is what it is but not good if your order is faulty or wrong.,human,14
1849,1849,1450,0,Sometimes they lose my address.,others,5
1850,1850,1450,1,So i have to walk to fiind my delivery,human,9
1851,1851,1451,0,doesn't accept my bank card.. a card that I used for other food apps.,bug reports,14
1852,1852,1452,0,"Zero drivers to deliver food, even though I've booked and bloody paid for it",others,14
1853,1853,1453,0,Great app but half the drivers still get lost on where my address is.,human,14
1854,1854,1454,0,ordered first time fine second order cancelled and taken money out of my account,human,14
1855,1855,1455,0,Stuck on location screen (AGAIN)...Previous fix doesn't work.,bug reports,8
1856,1856,1455,1,JustEAT and UberEats are working fine.,others,6
1857,1857,1456,0,"Useless app, extra price for no reason cause you can just call places directly",market,14
1858,1858,1457,0,"Have to reinstall each time we order due to location errors, awful app, avoid!",others,14
1859,1859,1458,0,First order and it still wasnt confirmed despite passing delivery window.,human,11
1860,1860,1458,1,Waste of time.,others,3
1861,1861,1459,0,"Apparently you could pay cash, but I go on the app and you cant",bug reports,14
1862,1862,1460,0,Won't accept my address all of a sudden.,bug reports,8
1863,1863,1460,1,Been using it fine until now.,others,6
1864,1864,1461,0,often advertises free delivery but not actually free when time to place the order,market,14
1865,1865,1462,0,They are crap at answering the phone and can’t track order or change address,others,14
1866,1866,1463,0,Easy to place the order but annoying you can pay with cash on deliver,others,14
1867,1867,1464,0,"Food is 40% expensive than the restaurant, delivery fee, service fee...., Not worth anymore.....",market,14
1868,1868,1465,0,Awful app.my order went to the wrong house even tho the address was right.,human,14
1869,1869,1466,0,Works well most of the time.,others,6
1870,1870,1466,1,Sometimes spits up error message.,bug reports,5
1871,1871,1466,2,Otherwise really convenient!,others,3
1872,1872,1467,0,order was cancelled after waiting 55 minutes for it to show up.,human,12
1873,1873,1467,1,Deleting now,others,2
1874,1874,1468,0,"Food never arrived and the communication was terrible, app is useless for actual help",human,14
1875,1875,1469,0,Had a problem three years ago.,others,6
1876,1876,1469,1,Still unsolved.,others,2
1877,1877,1469,2,Bad support.,human,2
1878,1878,1469,3,Been using lyft instead.,others,4
1879,1879,1470,0,"Mostly works fine, very frequent errors when trying to apply promo codes and discounts",bug reports,14
1880,1880,1471,0,You guys should stop deducting people's money without them receiving their food parcel.that theft,human,14
1881,1881,1472,0,Awsome idea when your sick new here know no one and deliver fried chicken,others,14
1882,1882,1473,0,Can't even install the app.,bug reports,5
1883,1883,1473,1,It stops on 84% and don't move any further.,bug reports,9
1884,1884,1474,0,Severe lack of customer service.,human,5
1885,1885,1474,1,Unfortunate experiences and no resolutions offered at multiple occurences.,bug reports,9
1886,1886,1475,0,Will cancel your order for no reason.,human,7
1887,1887,1475,1,Multiple times.,others,2
1888,1888,1475,2,"Rubbish, Mr Delivery is better.",others,5
1889,1889,1476,0,Constantly having misleading emails about deals that I am not eligible for really annoying,market,14
1890,1890,1477,0,Driver stole my grocery and the app blocked me and denied me a refund,human,14
1891,1891,1478,0,Mostly good only messed up the order really bad once out of 4 orders,others,14
1892,1892,1479,0,I'm so sick of cold meals because drivers do multiple deliveries along the way!,human,14
1893,1893,1480,0,Very convenient app.,others,3
1894,1894,1480,1,3 star because the new delivery and service fees are ridiculous!,market,11
1895,1895,1481,0,worst delivery attempts o n Sunday night from Dennys never using this service again,human,14
1896,1896,1482,0,Pay extra and get less.,market,5
1897,1897,1482,1,Priority delivery shouldn't exist if you pay the premium.,others,9
1898,1898,1483,0,Expensive and if stuff is missing they make it hard to get a refund,market,14
1899,1899,1484,0,Order delaid by more than 1 hour and Uber is doing nothing to help,human,14
1900,1900,1485,0,Terrible app!,others,2
1901,1901,1485,1,Been waiting over a week for a refund.,market,8
1902,1902,1485,2,Still haven't received it.,others,4
1903,1903,1486,0,"Everytime I order now, the drivers steal my food or most of my food.",human,14
1904,1904,1487,0,Company used to be ok but now it seems to have gotten way worse,others,14
1905,1905,1488,0,One of the worst food delivery app.,others,7
1906,1906,1488,1,Over 2 hours for a food delivery.,human,7
1907,1907,1489,0,So many things wrong with app could be alot easier for customers and employees,bug reports,14
1908,1908,1490,0,Uber and Uber eats is a God send for ppl who don't drive.,others,13
1909,1909,1490,1,Awesome!,others,1
1910,1910,1491,0,Opaque pricing which adds additional charges even after checkout confirmation and no live inventory.,market,14
1911,1911,1492,0,I rate the app.,others,4
1912,1912,1492,1,"Its the drivers I have problems with, not all though",human,10
1913,1913,1493,0,Sometimes frustrating to search for restaurants further from home.,others,9
1914,1914,1493,1,Works very well overall though.,others,5
1915,1915,1494,0,"Worst app ever, no customer service person to adequately help me.",human,11
1916,1916,1494,1,I was overcharged,market,3
1917,1917,1495,0,Terrible.,others,1
1918,1918,1495,1,Payments always fail without any helpful error message or what to do next.,bug reports,13
1919,1919,1496,0,"Appalling, fiddly app.",others,3
1920,1920,1496,1,Half the time won't even let you use a payment method.,bug reports,11
1921,1921,1497,0,Everytime my order is always wrong or the food takes forever to be delivered,human,14
1922,1922,1498,0,"To hard to oder,,,never get the order right,, no condiment,,, no butter for briskets",others,14
1923,1923,1499,0,"Literally the worst - expensive, poor customer service, and exploitative of businesses and workers.",human,14
1924,1924,1500,0,Everything I click on just says no drivers nearby and won't let me order,human,14
1925,1925,1501,0,Stop sending million notifications and the app doesn't have an option to control notifications.,feature request,14
1926,1926,1502,0,"Terrible, you request specific items and you don't get them.",others,10
1927,1927,1502,1,Won't ever use again.,others,4
1928,1928,1503,0,Warning !,others,2
1929,1929,1503,1,"You'll most likely get sick and also lose your money, stay away!",others,12
1930,1930,1504,0,"Did I just see a commercial with the #1 American embarrassment, the quitter?",others,13
1931,1931,1504,1,Pathetic,others,1
1932,1932,1505,0,I was not given a place to add the 25% discount code.,market,12
1933,1933,1505,1,Poor service.,human,2
1934,1934,1506,0,UI is very bad sometimes I click in a place and everything changes.,others,13
1935,1935,1506,1,Bad!!,others,1
1936,1936,1506,2,!,others,1
1937,1937,1507,0,"No straws and no dips, plus half packet of chips, well done McDonald’s 😤",others,14
1938,1938,1508,0,"Orders cancelled for no reason , no way to contact anyone , rude drivers",human,14
1939,1939,1509,0,Delivery service is good but no better than others.,human,9
1940,1940,1509,1,Almost double compared to others.,others,5
1941,1941,1510,0,Kept freezing - haven’t a clue what I’ve paid for - absolute nightmare !!!,others,14
1942,1942,1510,1,!,others,1
1943,1943,1511,0,For a first time user this app was very stressful and not very helpful,others,14
1944,1944,1512,0,Promo code never added.,others,4
1945,1945,1512,1,And you never have the chance to cancel order.,feature request,9
1946,1946,1512,2,Crapppppppp,others,1
1947,1947,1513,0,Service charge and the asking for a tip is ridicules adding ££ to cost,market,14
1948,1948,1514,0,so so stupidly expensive.,market,4
1949,1949,1514,1,will literary add on an extra £5 to your order,market,10
1950,1950,1515,0,Supposed 50% of promotion did not apply to any available restaurants.,others,11
1951,1951,1515,1,Wasted our time,others,3
1952,1952,1516,0,I found this app very hard to use the location service was very frustrating.,bug reports,14
1953,1953,1517,0,I’m so tired of cancellations and how difficult it is to change payment options.,bug reports,14
1954,1954,1518,0,It depends on the restaurant and the customer service is poor and automated messages,human,14
1955,1955,1519,0,the salad has mould on it.,others,6
1956,1956,1519,1,not happy with the food.the pizza was fair,others,8
1957,1957,1520,0,I've had food go missing twice.,human,6
1958,1958,1520,1,Got the refund but went hungry both times.,others,8
1959,1959,1521,0,Unhelpful.,others,1
1960,1960,1521,1,Poor customer service.,human,3
1961,1961,1521,2,There's literally always a problem with them.,others,7
1962,1962,1521,3,Notorious for it.,others,3
1963,1963,1522,0,Error when checking out on latest update.,bug reports,7
1964,1964,1522,1,Used app in iPhone and works ok,others,7
1965,1965,1523,0,"Restaurants didn't receive order, no customer service at Just Eat.",human,10
1966,1966,1523,1,Can't trust app.,others,3
1967,1967,1523,2,Uninstalled.,others,1
1968,1968,1524,0,Honestly worst delivery app.,others,4
1969,1969,1524,1,Unbelivabley bad if you have any issues with your order.,others,10
1970,1970,1525,0,Real hit and miss these days if your food will ever turn up 😥,others,14
1971,1971,1526,0,2 hours to get my food because there was no driver to be assigned,human,14
1972,1972,1527,0,shame that cash options have been took off,feature request,8
1973,1973,1528,0,no point in using the app if there are no restaurants that will deliver,human,14
1974,1974,1529,0,"sometimes help, had a few stolen orders, dont seem to care half the time",human,14
1975,1975,1530,0,Bending the rules with this 'service charge' I'll come back when you remove it.,others,14
1976,1976,1531,0,No way to cancel an order or raise an issue with anyone at justeat.,feature request,14
1977,1977,1532,0,"Rubbish service , always late .",human,6
1978,1978,1532,1,And even turn up with wrong order .,others,8
1979,1979,1533,0,"No one from customer service is helpful at All, after 2 hours delivery delay",human,14
